"Amazon AWS",52.93.90.160/32
"Amazon AWS",52.93.229.149/32
"Amazon AWS",52.94.216.0/21
"Amazon AWS",52.144.192.192/26
"Amazon AWS",52.144.196.192/26
"Amazon AWS",54.221.0.0/16
"Amazon AWS",54.240.202.0/24
"Amazon AWS",54.255.0.0/16
"Amazon AWS",56.136.0.0/16
"Amazon AWS",56.186.0.0/16
"Amazon AWS",150.222.24.66/32
"Amazon AWS",15.177.102.0/24
"Amazon AWS",15.230.72.0/26
"Amazon AWS",35.50.132.0/24
"Amazon AWS",52.93.33.224/32
"Amazon AWS",52.93.86.195/32
"Amazon AWS",52.93.127.159/32
"Amazon AWS",52.94.152.189/32
"Amazon AWS",52.119.248.0/24
"Amazon AWS",52.144.205.0/26
"Amazon AWS",54.239.0.144/28
"Amazon AWS",99.77.56.0/21
"Amazon AWS",150.222.44.32/27
"Amazon AWS",15.228.0.0/15
"Amazon AWS",15.230.15.28/32
"Amazon AWS",15.230.15.170/31
"Amazon AWS",16.193.0.0/16
"Amazon AWS",51.44.0.0/16
"Amazon AWS",52.93.57.0/24
"Amazon AWS",52.93.127.93/32
"Amazon AWS",52.93.127.254/32
"Amazon AWS",52.93.153.103/32
"Amazon AWS",52.93.199.103/32
"Amazon AWS",52.95.63.0/24
"Amazon AWS",69.107.7.40/29
"Amazon AWS",99.83.102.0/24
"Amazon AWS",108.166.244.35/32
"Amazon AWS",157.241.0.0/16
"Amazon AWS",15.181.112.0/22
"Amazon AWS",15.230.15.32/31
